userId,movieId,rating,timestamp
46819,2080,3.0,1387049480
46824,2080,3.5,1284958706
46852,1250,4.0,976678926
46852,1726,4.0,976682084
46861,2080,3.5,1202604664
46868,2080,2.0,1161278662
46870,1250,5.0,1417348172
46899,1726,2.0,1425056647
46903,1979,2.0,913974939
46908,1250,5.0,1447621390
46942,2080,3.0,1220494832
46948,1250,4.0,961200742
46950,949,4.0,1488224383
46950,1250,3.5,1385198139
46953,1979,0.5,1111695752
46960,2080,2.0,1044241435
46963,2080,3.5,1183864648
46964,2080,2.0,1174524421
46973,558,3.5,1456940699
46978,759,5.0,955319057
46978,2080,2.0,955321706
46988,2080,3.5,1230595531
46996,2080,5.0,1337215498
47025,2080,4.0,1191358957
47045,1250,5.0,940433927
47046,1927,1.0,1279754632
47092,2080,5.0,973116785
47106,1250,5.0,974744231
47106,1927,4.0,974744176
47111,1250,2.0,888190416
47128,2080,3.0,1484261497
47133,2080,5.0,939068955
47135,949,5.0,901592041
47135,1250,5.0,901591957
47135,2080,5.0,901592209
47138,1250,5.0,852011146
47144,1250,3.5,1295199271
47165,1771,1.0,951088062
47179,1927,4.5,1359552680
47181,1250,5.0,1068335967
47211,1927,2.5,1374366683
47235,862,3.0,944883843
47236,2080,2.0,969822196
47247,1250,3.0,1086003375
47251,1250,3.5,1456175987
47253,759,3.0,938704545
47253,862,5.0,944257995
47253,949,3.5,1060374169
47253,1250,2.0,1060375648
47253,1857,4.0,944255528
47253,1927,4.0,1251166868
47253,26497,4.0,1164044899
47262,1927,3.0,978448812
47262,2080,4.0,978481171
47267,2080,3.5,1333666095
47273,1250,5.0,1265670186
47288,558,2.0,1350901519
47288,949,3.5,1358449466
47288,2080,4.0,1337983881
47295,1250,4.0,850830224
47306,1927,5.0,1001145883
47323,1250,5.0,851820803
47327,2080,3.5,1405589461
47331,2080,4.0,1403406169
47343,2080,3.0,1431115824
47345,1979,1.0,945239390
47345,2080,4.0,945234806
47353,1250,4.0,851787859
47360,1726,4.0,898541291
47370,1250,4.0,1031693129
47375,1250,3.5,1151766069
47391,1250,3.5,1491426357
47391,1726,4.0,1491444633
47394,2080,4.0,947909676
47408,1250,4.0,1240089236
47412,1250,3.5,1108491913
47423,2080,4.0,975704383
47424,949,4.0,942408061
47428,1726,3.5,1117645084
47429,2080,3.0,1114387427
47435,862,3.0,887329465
47435,1724,2.0,882566794
47435,1857,3.0,965539611
47437,2080,4.0,947381140
47438,2080,4.0,945385429
47452,1250,3.5,1226508184
47457,1927,4.0,1062866221
47457,1979,5.0,1062867437
47470,2080,3.5,1316902718
47471,2080,4.0,1042256119
47498,558,1.0,945492673
47498,1250,3.5,1057729203
47498,1927,4.0,1019237711
47509,1250,4.5,1106177343
47512,1250,5.0,1480591502
47514,1250,3.5,1142018425
47521,1250,4.0,1115441522
47527,1250,4.0,1276929094
47527,8867,3.5,1253390862
47536,949,2.0,1042732116
47542,1250,3.0,1028708649
47547,759,3.0,965937297
47547,862,2.0,965937901
47551,2080,3.0,975099038
47553,2080,4.0,945367127
47554,2080,4.0,1492945757
47556,1250,3.5,1116480003
47561,1979,3.0,1493155241
47561,2080,3.0,1493138317
47586,1250,4.0,1245685497
47597,1250,5.0,977569287
47597,1927,4.0,951358580
47597,2080,4.0,944912822
47599,949,4.0,1036201609
47599,1250,5.0,1036201474
47599,2080,4.0,1036199672
47623,1250,5.0,1107148804
47654,2080,3.0,1367379197
47677,2080,4.0,1093971825
47679,2080,5.0,1033131980
47687,558,3.0,1009769561
47687,1726,4.0,1009767249
47687,2080,3.0,1009769446
47689,558,5.0,1458358888
47689,949,5.0,1483640249
47692,1250,5.0,1336947107
47699,2080,2.5,1178459372
47713,1250,5.0,975623901
47713,1726,1.0,975620824
47730,1250,4.0,1059283813
47733,1250,4.0,1459629981
47745,558,3.0,945035106
47745,949,5.0,945131054
47745,1250,5.0,944928371
47745,1927,3.0,944927393
47745,2080,3.0,945034666
47747,1250,5.0,1143003681
47780,1250,4.0,1031585821
47781,1979,1.0,978474866
47782,1726,3.5,1329894683
47785,558,1.0,982708328
47785,1250,2.0,975791633
47785,1927,3.0,974599627
47785,2080,2.0,980637148
47803,1927,3.0,1234519709
47803,2080,3.5,1234519017
47804,1250,5.0,1437271658
47805,949,4.0,861943222
47805,1250,4.0,861942653
47825,1250,3.0,1065720336
47825,2080,3.0,1419014446
47826,949,3.5,1121047061
47826,1250,5.0,1121034747
47826,1927,3.0,1121046534
47859,1250,5.0,942499824
47859,1927,5.0,942501580
47859,2080,4.0,1380316523
47862,759,4.0,1083846191
47865,1250,4.0,975432909
47883,2080,4.0,1315042759
47897,558,3.5,1355357715
47927,1250,5.0,940173692
47932,1250,4.0,965182345
47932,2080,4.0,965182562
47933,2080,4.0,1085190536
47937,1250,5.0,1119368143
47937,2080,4.0,1120161386
47948,1250,4.5,1102377601
47952,1726,4.0,1287175908
47956,1250,2.5,1091194686
47963,2080,3.0,1107498933
47981,2080,4.0,1133466472
47984,558,3.0,945643298
47984,2080,2.0,945642637
47986,1250,5.0,994908747
47995,558,0.5,1466561888
47995,1250,0.5,1467707126
47995,2080,4.0,1466559745
47998,1250,4.5,1428090057
47999,1250,3.0,1111539076
48006,2080,4.0,945415317
48009,2080,4.0,1012276020
48011,1979,1.5,1102099278
48029,949,4.5,1165843372
48029,1250,4.5,1165840728
48029,1726,1.5,1165843853
48034,949,4.0,962795601
48034,1927,4.0,962894717
48034,2080,4.0,962800065
48058,1250,5.0,948927061
48059,2080,2.0,1237168853
48062,2080,3.0,979573566
48071,1250,3.5,1262480173
48071,2080,5.0,1262478558
48092,1250,4.0,953570222
48102,1250,3.5,1160335354
48106,1250,4.0,994872486
48108,1250,3.0,1070986121
48119,1250,5.0,1111612687
48145,1250,4.0,883130319
48153,1979,3.0,1463962973
48157,1250,4.0,952875783
48157,2080,4.0,952784348
48161,1250,4.0,1006814586
48163,558,4.0,900711106
48165,2080,3.5,1104108622
48172,1250,4.0,946478795
48187,1250,5.0,1079731761
48208,2080,4.0,946616542
48216,1771,2.0,1009569649
48227,1250,4.5,1493003613
48237,1250,5.0,1125757492
48244,1250,4.0,857681946
48249,1927,4.5,1337178621
48265,1250,5.0,1001968255
48273,1250,3.0,944219172
48273,2080,3.0,943955102
48294,949,3.0,974658448
48294,1250,5.0,974658316
48294,2080,3.0,974658720
48295,2080,3.0,949204399
48296,2080,3.5,1226794449
48299,1250,5.0,1214344086
48307,1250,5.0,946262982
48307,2080,5.0,946263920
48312,2080,5.0,920898358
48320,1979,4.0,1040687805
48329,1250,4.5,1426527848
48329,2080,4.0,1426533645
48333,559,4.0,1017440384
48333,759,5.0,1022781921
48336,1250,4.0,945905446
48336,2080,5.0,945903124
48339,949,3.0,960588360
48340,2080,4.0,970955053
48346,1726,3.5,1247703878
48349,1250,5.0,885806821
48361,1250,3.5,1312703786
48363,1250,3.0,1050821496
48364,1250,4.0,1240549253
48364,1726,3.5,1240552316
48372,1250,1.0,1459917083
48372,2080,3.0,1459917367
48382,2080,2.0,945212718
48400,1250,2.0,1239578393
48406,1250,5.0,945820654
48408,2080,3.0,1235142858
48425,1250,5.0,1112374940
48426,1250,5.0,966745768
48426,1927,4.0,966745820
48448,949,3.5,1449239095
48448,1250,3.5,1463835156
48470,1250,4.0,1446161647
48470,2080,4.0,1439806338
48473,558,3.5,1102632558
48475,1250,3.5,1201812682
48475,2080,3.0,1090596299
48477,1250,5.0,850389752
48479,1771,4.0,1483116755
48479,1979,5.0,1483114285
48479,2080,3.0,1483116281
48492,2080,4.0,1457729704
48495,1250,4.0,1102451024
48495,1927,4.0,1133991637
48495,2080,5.0,1112987614
48508,1250,4.0,1102991187
48510,1250,4.0,1453792758
48513,2080,4.5,1396302156
48516,1250,5.0,974607514
48516,1927,4.0,974607514
48519,2080,3.0,911555836
48525,949,4.0,995035872
48525,1979,3.0,994961778
48530,1250,4.0,1014465650
48533,1250,3.0,994890782
48533,2080,3.0,994877779
48538,1250,5.0,974709223
48538,2080,4.0,975200484
48543,949,5.0,1454261993
48543,1250,5.0,1442087801
48543,1927,5.0,1454261929
48543,2080,5.0,1454139368
48546,1250,4.0,944982937
48546,1771,1.0,944981522
48555,2080,4.0,1286378818
48559,2080,4.0,975782480
48560,1250,5.0,1010256723
48567,1250,5.0,874577686
48603,558,2.5,1419551907
48603,1726,2.0,1419550780
48603,2080,3.5,1419289244
48606,1250,4.0,1003537226
48622,949,3.5,1479758467
48622,1250,4.0,1478645062
48626,558,2.0,1021796944
48629,1250,3.0,1107148823
48650,558,3.0,915038782
48650,1250,4.0,955420835
48650,1771,3.0,955423399
48650,1979,1.0,915040421
48653,2080,4.0,1112901075
48660,2080,3.0,1189443284
48662,558,4.0,1325101366
48667,1250,4.0,942686573
48680,1250,4.5,1086458856
48686,2080,3.5,1237658420
48693,2080,3.0,971171998
48718,2080,4.0,1298163857
48721,2080,5.0,940451305
48727,558,3.5,1263415652
48727,2080,5.0,1263058686
48730,2080,4.0,1363023727
48736,1927,5.0,975199724
48760,1250,4.5,1190098342
48767,2080,2.5,1446321842
48768,2080,2.0,1046733288
48774,1250,4.0,981396696
48780,1250,3.0,885457095
48820,1250,4.0,1290291220
48826,1250,4.0,1046197845
48840,1250,4.0,1194673334
48847,1250,5.0,992673738
48872,2080,3.5,1314060749
48894,2080,1.0,1270932625
48900,1250,0.5,1290917419
48907,2080,3.5,1359172458
48916,2080,2.5,1111653102
48923,1979,1.0,974711738
48926,949,4.0,1130187537
48926,1250,3.5,1130186577
48943,2080,3.0,1272184976
48995,1250,5.0,975265875
49007,1927,4.5,1115431625
49012,1250,5.0,938902535
49017,1250,4.0,955755005
49017,1927,4.0,955755005
49018,1927,4.0,1217095962
49019,2080,5.0,1219134322
49025,2080,3.5,1229831443
49027,2080,4.0,965677826
49029,2080,4.0,1099611399
49036,1250,4.5,1405198779
49053,2080,3.0,1243018341
49058,759,5.0,967694229
49060,1726,4.0,1049931358
49085,1250,5.0,1338059541
49085,1927,5.0,1336682714
49092,1726,1.0,964390183
49097,2080,4.0,1290914139
49114,949,4.0,864414045
49120,2080,3.0,1307498403
49126,2080,4.0,1313364825
49129,949,3.0,980207765
49129,1250,5.0,980204198
49131,1250,5.0,852577297
49134,1250,4.0,1281264337
49143,1979,5.0,953685131
49148,1250,4.5,1438121668
49151,1250,5.0,987100535
49151,2080,4.0,987100535
49161,1250,3.0,965190005
49177,1250,4.0,857814224
49187,1250,5.0,1205256714
49199,1250,5.0,1001132957
49204,2080,2.5,1097873735
49210,2080,2.5,1177401676
49221,1250,3.5,1447724616
49255,2080,3.5,1310427429
49259,558,4.0,1352792755
49259,1726,4.5,1352792444
49276,2080,2.5,1207315343
49278,1250,3.0,1029352747
49278,1927,2.0,1029353037
49279,1250,5.0,976479531
49280,558,3.0,945143492
49280,1927,4.0,945142745
49280,1930,2.0,945142745
49280,2080,2.0,945143230
49286,1927,5.0,938784138
49289,2080,2.5,1419021821
49291,949,5.0,963016367
49298,2080,3.0,1344699608
49304,1250,3.0,852731311
49309,949,3.0,1489849928
49309,1250,4.0,1464577010
49310,949,4.0,855120279
49310,1250,5.0,855118720
49324,558,1.0,1011827575
49341,1250,4.0,940994063
49351,2080,2.5,1111542639
49354,2080,4.0,1389914322
49359,2080,4.0,1299905018
49366,1250,4.0,1131364838
49376,1250,4.5,1439803951
49380,759,4.0,974509142
49380,1250,5.0,974510522
49394,2080,1.5,1236901033
49417,2080,3.0,1452469093
49419,2080,1.0,1471747682
49421,1250,3.0,864241000
49426,949,5.0,957756009
49426,1250,4.0,957755853
49426,2080,5.0,957755274
49439,1250,5.0,1481747733
49439,1726,3.0,1481836779
49439,1927,5.0,1481822033
49439,2080,4.5,1481742837
49450,949,5.0,945116314
49450,1250,4.0,945116091
49451,2080,4.0,1232930875
49462,1979,2.0,943990955
49464,1250,5.0,1195609000
49465,2080,3.0,1161451898
49468,1250,4.0,1453557272
49469,1250,4.0,901232625
49501,949,3.0,853684850
49501,1250,4.0,853684120
49525,1250,3.5,1455621859
49529,2080,3.0,1226728342
49530,2080,4.0,945301863
49533,2080,5.0,1489132623
49540,2080,4.5,1288995213
49541,2080,4.0,1255905006
49558,558,1.0,1110958305
49562,2080,3.0,1446821715
49565,1927,3.0,945390647
49575,1726,1.0,1453802388
49582,2080,3.0,1141508103
49591,1250,5.0,866250556
49593,1250,4.0,1209295068
49593,1726,3.5,1209563761
49608,1250,5.0,976278394
49608,2080,4.0,976277994
49623,1250,3.0,946861171
49623,2080,3.0,947297438
49626,2080,4.0,1002051540
49645,1250,3.5,1109252939
49652,2080,3.5,1185562276
49656,1979,4.0,900513855
49657,1250,5.0,1490248578
49667,1927,4.5,1355608753
49672,2080,4.5,1218585715
49676,1250,3.0,944943690
49707,2080,4.0,1177731453
49710,558,2.5,1321461212
49710,2080,3.0,1272390419
49711,1250,5.0,905655369
49711,1927,4.0,905655590
49727,1250,4.0,1378753363
49735,1250,4.0,948573336
49735,1726,4.0,948581158
49735,1927,4.0,948584866
49735,2080,4.0,948576252
49737,1250,5.0,851222938
49740,1250,4.5,1323129681
49740,2080,4.0,1317023388
49744,2080,4.0,1479041776
49750,1250,2.0,891584893
49767,558,3.0,864903869
49773,2080,3.5,1337186504
49774,1726,1.0,1319911099
49792,2080,2.5,1321402564
49794,1250,3.0,966005719
49811,1250,3.5,1061372942
49811,2080,3.0,1250487101
49814,2080,5.0,1460785547
49826,558,4.0,1197272104
49826,1726,3.5,1172007698
49826,2080,3.0,1171944340
49828,1250,4.0,954985009
49830,1250,3.0,865078185
49844,1250,3.5,1065104778
49861,949,5.0,849881055
49862,1726,2.5,1268839455
49878,2080,4.0,1244986892
49881,2080,3.5,1190410936
49884,2080,5.0,1145932936
49889,2080,3.5,1084838931
49898,1726,1.0,1500495065
49899,1250,4.0,1465890039
49899,2080,3.5,1465890049
49901,2080,5.0,939032438
49907,1250,3.5,1171650700
49907,1726,2.0,1181161550
49926,1250,5.0,1423122585
49929,1250,4.0,981000167
49933,558,1.0,877093487
49933,1250,5.0,877087882
49944,1250,4.0,940799623
49947,949,4.0,966351550
49949,1250,5.0,992668345
49949,1979,4.0,992667732
49954,2080,2.0,908569466
49961,1250,3.5,1429878628
49961,2080,3.5,1429954115
49977,2080,4.0,974793084
49994,1250,5.0,1007331834
49994,1927,3.0,1007331941
50001,1250,5.0,940352060
50001,1927,5.0,940352139
50001,2080,4.0,940350692
50006,1250,4.0,884042048
50012,1250,4.0,1426294266
50018,1250,5.0,1051801632
50028,2080,4.0,1006844497
50035,1250,4.0,989433912
50035,1726,3.0,989436511
50036,2080,3.0,983244366
50047,1250,3.0,1121890804
50050,2080,3.0,1429472885
50057,862,4.0,1016582092
50057,1250,5.0,1031934502
50057,2080,4.0,1016835495
50094,1250,4.0,940728401
50105,862,3.0,974943370
50105,1726,2.0,974945280
50115,1250,4.5,1081105400
50116,2080,3.0,1012641002
50126,1250,4.5,1053705550
50134,1250,5.0,1063395413
50168,2080,4.0,954905141
50179,1250,4.5,1211234655
50190,1250,3.5,1098463689
50193,1250,4.5,1113482915
50196,1250,4.0,875977333
50212,759,3.0,962644239
50225,1250,5.0,1064449271
50239,1250,4.5,1172197437
50243,1250,4.0,992978800
50250,2080,0.5,1064339815
50262,558,1.0,855138806
50263,1726,4.0,958154331
50264,1250,4.0,861777479
50265,8844,3.5,1308901919
50267,2080,3.0,1277075500
50273,1250,3.0,850916651
50274,1250,5.0,1349297242
50274,1927,5.0,1349297450
50279,1726,1.0,974779528
50281,2080,3.0,1116617371
50287,949,4.0,1045083241
50293,1250,4.0,1129371808
50315,1927,4.0,993833571
50317,1726,3.0,1282715939
50321,1250,4.0,1031009440
50328,1726,3.0,1112257076
50328,2080,2.5,1111542824
50350,1250,5.0,904158872
50364,1250,3.0,975508265
50364,1857,4.0,975530965
50364,2080,5.0,975529290
50371,2080,3.0,960305204
50379,558,2.5,1112067826
50379,2080,3.0,1112067590
50431,949,3.0,869336925
50431,1250,4.0,869335144
50436,1726,4.0,1464331491
50437,2080,3.0,998161483
50442,1979,0.5,1115532736
50469,2080,4.0,1145112852
50478,1250,5.0,1090783737
50489,1250,5.0,1150533569
50489,2080,5.0,1150534125
50494,1250,5.0,867375984
50496,2080,3.5,1111740592
50504,1250,3.5,1414266323
50507,2080,4.0,1139081441
50521,1979,3.5,1067986132
50543,1250,5.0,1010857515
50557,1979,2.0,1271811402
50563,1726,2.0,1048427034
50577,1726,5.0,945064946
50599,1250,3.5,1112371662
50600,2080,3.0,974788841
50606,949,4.5,1062191478
50606,1250,4.0,941452159
50606,1927,5.0,941614229
50611,1927,4.0,1212559438
50619,1250,4.0,1205946917
50619,2080,3.5,1205956438
50630,2080,4.0,1228034031
50632,1857,4.0,947753581
50646,2080,4.0,1222190045
50647,1250,5.0,1078957768
50667,949,4.5,1096491490
50667,1726,1.0,1096491439
50670,1857,3.0,954460470
50686,1726,2.0,1375231114
50688,1250,5.0,995580852
50694,1250,4.0,849941821
50698,1250,3.0,968195212
50699,1250,4.5,1140483834
50713,1726,3.5,1353179689
50719,1927,4.0,1365905101
50720,1250,4.5,1489189642
50721,2080,3.0,1042990606
50728,949,4.5,1446867728
50734,1250,5.0,953612538
50734,1927,5.0,953612453
50747,862,3.0,973278249
50752,2080,5.0,1287527918
50768,1250,4.0,901216689
50783,1250,4.0,1420134941
50783,1726,4.0,1419908071
50783,2080,3.0,1424415050
50792,2080,4.0,974638025
50806,1250,4.0,1284720684
50818,1250,4.0,965455121
50818,2080,4.0,965455338
50835,1250,5.0,1049716891
50854,949,4.0,940080687
50854,1250,5.0,940080568
50854,1927,3.0,940079770
50854,2080,2.0,940083114
50869,1250,5.0,1337457711
50879,1726,3.0,986239869
50882,1250,4.0,868130727
50892,2080,5.0,995383074
50895,2080,4.0,1225078213
50898,2080,3.0,1254593380
50899,1250,4.0,1226249959
50906,1250,4.0,1354907546
50923,1250,5.0,974682514
50926,2080,3.5,1337175762
50927,2080,4.5,1300496241
50929,1250,4.0,1129745744
50935,2080,5.0,1066099678
50938,1250,4.0,1047051807
50944,2080,3.0,1005068318
50954,1250,4.5,1106929043
50957,949,4.0,889887371
50972,2080,3.0,1074227889
50980,1250,3.0,1353194792
51001,1250,2.0,877082463
51002,1250,4.0,1098164302
51004,1250,5.0,1198477547
51018,2080,5.0,960957813
51027,1250,4.0,1492491802
51058,1726,3.5,1300486861
51066,1250,4.0,1107119494
51078,1250,4.5,1225322658
51078,1927,3.5,1225322115
51078,2080,3.5,1225394318
51095,1250,4.0,1301229457
51105,1250,4.5,1055908814
51116,2080,4.0,1251839141
51133,1250,3.0,1411515870
51140,1250,5.0,966220709
51140,1927,4.0,966218910
51140,2080,3.0,966309700
51174,949,4.0,941278810
51174,1250,4.0,941279528
51174,2080,3.0,941278710
51197,1250,5.0,884969219
51200,1250,5.0,940005964
51200,2080,3.0,928229985
51204,558,3.0,963369075
51204,2080,5.0,963375129
51212,1250,4.0,938822991
51213,1250,5.0,1034619074
51213,1927,4.0,1034620147
51217,949,5.0,966263713
51217,1250,3.0,966264231
51267,1250,4.0,1136414838
51276,1250,5.0,1218089837
51289,1979,4.0,975548460
51290,2080,3.0,1487469123
51293,1726,3.0,944906471
51293,2080,3.0,945046443
51310,1250,4.0,1107208139
51312,1250,3.0,1486574468
51327,1250,3.5,1149878044
51327,2080,4.0,1145880043
51336,1771,1.0,957249118
51349,2080,2.5,1284960826
51352,1250,4.0,1098582122
51352,1979,2.0,1097982547
51361,558,1.5,1077217566
51361,2080,4.0,939741919
51361,7220,3.5,1077214212
51368,1250,4.0,862748620
51387,1726,3.0,975521837
51389,1250,4.0,1002768586
51402,2080,4.0,1144647690
51413,949,4.0,941385948
51413,2080,4.0,939831198
51434,1250,4.5,1124009571
51436,2080,4.0,1098921128
51441,2080,3.0,1388868950
51445,2080,4.0,1249023051
51448,1250,4.0,1143125332
51491,1726,1.0,1461409530
51507,2080,5.0,945480661
51535,558,4.0,950760799
51540,1250,5.0,945607565
51540,2080,4.0,945605984
51550,1250,5.0,951633646
51550,2080,4.0,938915477
51558,1979,5.0,965890592
51578,2080,4.5,1103782328
51614,2080,3.0,962594434
51615,862,4.0,939101667
51621,1726,4.0,945147480
51637,1250,5.0,994733559
51642,1250,3.0,900750901
51642,1927,4.0,900751392
51675,558,3.5,1063422158
51680,949,5.0,1427049909
51690,1724,3.0,993797411
51691,1250,5.0,976239470
51691,2080,5.0,976238517
51709,759,4.0,1107211750
51709,1250,5.0,1107205927
51709,2080,4.0,1107209056
51711,1927,3.0,962797939
51712,2080,4.0,967663989
51714,1250,3.0,954049014
51720,1250,4.0,1355907076
51729,1726,4.0,889390889
51730,1250,4.5,1131813047
51743,862,3.0,956716728
51743,2080,4.0,956752936
51756,1250,3.0,1090614557
51758,2080,3.0,1228499091
51759,558,2.0,996900344
51769,949,3.0,1045069968
51769,1250,4.0,1045090704
51769,2080,2.0,1045092036
51786,1726,4.0,1316027625
51788,558,1.0,955084492
51794,1250,4.5,1207081256
51798,1250,5.0,967039607
51802,949,3.0,939239176
51802,1250,4.0,939238197
51802,2080,5.0,939043696
51808,1250,4.0,913490148
51808,2080,4.0,913490690
51814,949,4.0,1149790769
51814,1927,3.5,1150136610
51819,1250,3.5,1286735904
51824,1250,4.0,1107171086
51845,1726,2.0,1341504756
51853,1250,5.0,1112473181
51858,1250,4.0,1221433983
51861,949,3.5,1340786374
51891,1250,4.5,1194385270
51897,1250,3.5,1477853930
51913,949,5.0,974710683
51926,1250,4.0,1026855465
51942,2080,5.0,1102280485
51943,862,4.0,860844529
51943,949,4.0,864157552
51943,1250,5.0,860845230
51946,2080,2.5,1299869803
51951,1979,2.0,943704553
51968,1726,3.5,1145887763
51969,1250,0.5,1350737126
51980,949,5.0,1045434436
51980,2080,5.0,1045435724
51988,1250,1.5,1067963830
52007,2080,1.0,1337179742
52019,2080,4.0,1206751654
52022,2080,4.0,1378689656
52024,1250,5.0,1125425108
52026,2080,3.5,1232129910
52035,1250,3.5,1096035532
52046,2080,4.5,1112477170
52049,1726,2.0,1168190443
52049,1979,1.0,1168308331
52049,2080,2.5,1168188305
52063,1250,4.0,878946420
52079,1250,4.0,947055214
52081,1927,4.0,945897512
52116,2080,4.0,1116527127
52159,862,3.0,869352035
52168,2080,3.5,1141686538
52170,1726,2.0,1071692930
52174,2080,2.5,1194118761
52184,1250,5.0,1486232718
52185,949,4.0,992451658
52185,1250,5.0,992451691
52185,2080,4.0,1053809240
52192,2080,4.0,1337224352
52199,558,3.0,1092512463
52199,1250,4.0,1092510267
52199,2080,3.5,1092540058
52211,2080,3.5,1056496330
52227,1927,4.0,1107379359
52240,1250,3.5,1062056707
52241,1250,3.0,1439167355
52246,1250,3.5,1447155676
52246,1726,3.5,1447254649
52246,1927,3.5,1448399828
52250,1250,4.0,967239659
52260,1250,3.0,1448999916
52260,2080,0.5,1449000457
52264,1250,4.0,1278201174
52266,949,4.0,1002580582
52266,1250,3.0,1002580711
52274,2080,4.0,945878870
52278,2080,4.0,1454263693
52288,1250,4.0,1011566333
52290,949,5.0,897354535
52293,2080,3.0,944974501
52297,2080,4.0,1230425614
52300,558,2.0,958069636
52300,2080,5.0,958070741
52304,1250,3.0,1204481189
52326,1250,4.5,1185124757
52326,1726,2.5,1147784750
52345,2080,3.0,1331496141
52348,2080,5.0,996778654
52351,1250,4.5,1093660007
52352,1250,4.0,945647708
52385,1726,1.0,944928869
52388,2080,3.5,1276210218
52394,1250,5.0,1159923706
52400,1250,4.5,1093235456
52404,1927,2.5,1143596766
52417,558,4.0,1134248801
52417,1979,0.5,1134115665
52417,2080,4.0,1134248712
52428,1250,3.0,963923779
52439,1250,4.0,1118932763
52445,2080,3.0,1069892348
52456,1250,4.0,1135695090
52458,1726,3.0,1422030142
52458,1979,4.0,1422051225
52466,1250,4.0,893221052
52478,1250,3.0,889887997
52508,1250,4.0,1069576396
52520,1726,5.0,1448875695
52529,1250,2.0,1106878110
52542,1250,3.5,1089911105
52551,1927,4.0,1345129510
52585,949,5.0,965445916
52598,2080,2.5,1445689082
52599,1250,4.0,1303130082
52610,1250,5.0,860188054
52611,949,5.0,1478520711
52611,1250,5.0,1478520772
52611,1726,3.5,1478372736
52611,2080,4.5,1478108494
52640,2080,5.0,1498268308
52641,2080,3.0,1313827850
52672,862,4.0,946860105
52674,1726,2.5,1345831411
52678,949,4.0,956982425
52678,1250,5.0,961204180
52678,2080,4.0,956984341
52686,558,2.0,1128901435
52691,1250,5.0,1119905130
52738,1250,3.0,1493302692
52746,1250,3.0,972999768
52755,2080,4.0,1167957734
52773,1927,5.0,1330608085
52784,2080,5.0,964582936
52790,1250,3.5,1089118934
52794,862,4.0,1118185976
52794,1250,5.0,942087192
52794,2080,4.0,942087226
52796,1250,4.0,1063736614
52801,1927,5.0,941923414
52801,2080,2.0,941925368
52829,1250,4.0,1126013908
52829,1979,2.0,1126019456
52829,2080,3.5,1126016535
52839,2080,3.0,1202253357
52842,2080,5.0,1481758186
52843,1250,5.0,1454658555
52857,558,4.0,1339287055
52879,1250,4.0,945547888
52908,2080,2.0,1225483929
52923,949,5.0,970081032
52923,1250,5.0,970080990
52923,2080,4.0,970081461
52941,949,5.0,852659630
52942,1250,2.5,1451001422
52950,1250,5.0,942328024
52952,1927,3.0,1291618623
52952,2080,3.0,1291582271
52955,1927,4.0,1099801911
52963,2080,3.0,1489773270
52966,1250,4.0,1198160650
52983,2080,4.5,1440871176
52984,2080,3.5,1219921521
52985,1250,5.0,959896357
52992,1250,5.0,1030667677
53003,1250,4.0,1488907325
53028,1771,4.0,1002191751
53028,1979,3.0,1002192449
53029,1250,1.0,1185011479
53031,1250,3.0,1173700248
53039,2080,4.0,1381788863
53045,1927,3.0,1281390786
53045,2080,3.0,1281393999
53048,2080,4.5,1455834439
53049,558,5.0,1257368440
53065,1726,2.0,1010096950
53067,2080,5.0,1306414431
53075,1979,2.0,1111540466
53078,2080,3.0,1458322017
53086,1250,2.5,1236550160
53093,949,4.0,943653938
53093,1250,5.0,943658291
53093,2080,3.0,943657092
53145,1927,3.5,1315648845
53155,2080,4.5,1473540208
53172,2080,3.0,1494651213
53176,1250,2.0,994383343
53181,1726,5.0,1445839438
53183,1250,4.0,947306179
53183,2080,3.0,947552655
53186,2080,4.0,1073954749
53206,1250,3.0,1048533467
53227,1726,1.0,1020019802
53228,2080,3.5,1225566035
53229,2080,5.0,938903498
53230,1250,5.0,994136897
53230,2080,5.0,994138293
53232,2080,5.0,1136859702
53240,1726,4.0,953266628
53241,2080,1.5,1117450917
53246,1250,5.0,962834002
53246,1927,5.0,962833633
53256,2080,4.0,1339904284
53268,558,2.0,1008252777
53268,2080,2.0,1008335375
53277,559,2.0,1038274398
53277,1250,3.0,1028313362
53277,1726,4.0,1028054821
53277,2080,1.0,1028126787
53278,2080,4.0,939430506
53312,1250,3.0,1140455060
53330,2080,5.0,1453871328
53365,1250,5.0,1177169738
53366,2080,3.5,1097872903
53375,1927,5.0,986242527
53382,1250,2.5,1105504570
53382,2080,2.5,1105826943
53392,1250,4.0,1111495048
53392,1927,4.0,1111491875
53393,1979,3.0,1256513420
53394,1726,3.5,1261366147
53398,1250,3.0,974609877
53411,558,3.0,977721121
53414,1250,3.5,1154098622
53419,1250,4.0,1461975932
53419,1927,4.0,1461979225
53429,2080,4.0,956434942
53454,1250,3.0,983017715
53473,558,3.0,950032669
53473,2080,4.0,949424975
53487,1250,5.0,854664012
53490,2080,3.5,1134968198
53494,1250,3.0,1111542964
53517,1250,3.5,1118688913
53535,2080,2.5,1160543094
53543,1250,3.0,1126637333
53553,2080,4.0,945787309
53562,949,4.5,1312675290
53562,1250,4.0,1241309101
53575,2080,3.0,1124127634
53577,1726,4.5,1174437190
53578,1250,3.5,1159837274
